M1_atom_number,Temp,CH4_flow,O2_flow,CH4_conv
22,850,6.0,3.0,34.26
22,850,8.0,4.0,35.09
22,850,4.5,1.5,23.52
22,850,6.8,2.3,23.64
22,850,9.0,3.0,27.18
22,850,4.8,1.2,18.01
22,850,7.2,1.8,19.33
22,850,9.6,2.4,21.87
22,850,5.1,0.9,12.43
22,850,7.7,1.3,14.26
22,850,10.3,1.7,17.58
22,850,2.0,1.0,36.07
22,850,3.0,1.5,40.81
22,850,4.0,2.0,42.99
22,850,2.3,0.8,27.15
22,850,3.4,1.1,30.96
22,850,4.5,1.5,31.59
22,850,2.4,0.6,21.65
22,850,3.6,0.9,25.56
22,850,4.8,1.2,27.33
22,850,2.6,0.4,16.23
22,850,3.9,0.6,18.38
22,850,5.1,0.9,19.9
22,800,5.7,2.8,38.76
22,800,8.5,4.3,39.61
22,800,11.3,5.7,40.12
22,800,6.4,2.1,32.69
22,800,9.6,3.2,28.79
22,800,12.8,4.3,33.15
22,800,6.8,1.7,27.71
22,800,10.2,2.6,26.44
22,800,13.6,3.4,26.8
22,800,7.3,1.2,21.36
22,800,10.9,1.8,20.72
22,800,14.6,2.4,18.65
22,800,4.0,2.0,37.63
22,800,6.0,3.0,40.84
22,800,8.0,4.0,38.9
22,800,4.5,1.5,31.25
22,800,6.8,2.3,32.07
22,800,9.0,3.0,30.0
22,800,4.8,1.2,26.09
